id	subject	day	starttime	length	teacher	group	room	period	experiod	inweek	exweek	exclass	realweeks	equipment
2998170	MA	Fre	1255	60	EF	4a	304					0	34-41, 43, 45-50, 3-7, 9-13, 15-17, 19, 21-23	
2997322	Egen rast	Fre	1300	30	HJ							0	33-41, 43, 45-51, 3-7, 9-13, 15-17, 19, 21-23	
2997785	RE	Fre	1315	60	ZJ	7d	101			34-40		0	34-40	
2997786	HI	Fre	1315	60	ZJ	7d	101			41, 43, 45-50		0	41, 43, 45-50	
2997787	SH	Fre	1315	60	ZJ	7d	101			3-7, 9-13		0	3-7, 9-13	
2997788	GE	Fre	1315	60	ZJ	7d	101			15-17, 19, 21-23		0	15-17, 19, 21-23	
2997952	EN	Fre	1315	60	KBE	8a	107					0	34-41, 43, 45, 48-50, 3-7, 9-13, 15-17, 19, 21-23	
2997970	EN	Fre	1315	60	TP	9b	108					0	34-41, 43, 45-50, 3-7, 9-13, 15-17, 19, 21-23	
2997996	MA	Fre	1320	60	JAW	7b	204					0	34-41, 43, 45-50, 3-7, 9-13, 15-17, 19, 21-23	
2996959	Junior Club	Fre	1330	180	GC							0	33-41, 43, 45-51, 3-7, 9-13, 15-17, 19, 21-23	
2997307	Junior Club	Fre	1330	155	FS							0	33-41, 43, 45-51, 3-7, 9-13, 15-17, 19, 21-23	
2997664	HI	Fre	1330	60	JH	8d	202			34-41		0	34-41	
2997665	RE	Fre	1330	60	JH,JS	8d	202			43, 45, 48-50		0	43, 45, 48-50	
2997666	GE	Fre	1330	60	JH	8d	202			3-7, 9-11		0	3-7, 9-11	
2997667	SH	Fre	1330	60	JH	8d	202			12-13, 15-17, 19, 21-23		0	12-13, 15-17, 19, 21-23	
2998381	No-Lab	Fre	1330	60	NK	8c:a	No-lab 1	HT				0	34-41, 43, 45, 48-50	
2998411	No-Lab	Fre	1330	60	NK	8c:b	No-lab 1	VT				0	3-7, 9-13, 15-17, 19, 21-23	
2998652	No-Lab	Fre	1330	60	ARE	6a:b	No-lab 2	VT				0	3-7, 9-13, 15-17, 19, 21-23	
2998653	No-Lab	Fre	1330	60	ARE	6a:a	No-lab 2	HT				0	34-41, 43, 45-50	
2997816	HI	Fre	1335	60	AH	6d	205			34-41		0	34-41	
2997817	RE	Fre	1335	60	AH	6d	205			43, 45-50		0	43, 45-50	
2997818	SH	Fre	1335	60	AH	6d	205			3-7, 9-11		0	3-7, 9-11	
2997819	GE	Fre	1335	60	AH	6d	205			12-13, 15-17, 19, 21-23		0	12-13, 15-17, 19, 21-23	
2998663	Egen rast	Fre	1335	30	AG							0	33-41, 43, 45-51, 3-7, 9-13, 15-17, 19, 21-23	
2996930	Junior Club	Fre	1345	75	MÅ							0	33-41, 43, 45-51, 3-7, 9-13, 15-17, 19, 21-23	
2996954	Junior Club	Fre	1435	115	Vivi							0	33-41, 43, 45-51, 3-7, 9-13, 15-17, 19, 21-23	
2997064	Rastvakt		0000	20	TA,JE						35-53, 1-26	0	33-34	
2997382	Rastvakt		0000	20	WP							0	33-43, 45-51, 3-7, 9-13, 15-24	
3094891	Front door - Break Duty		0000	15	MC							0	33-43, 45-51, 3-7, 9-13, 15-24	
